20-09-12-16-30-16,7C:21:0E:3E:68:2F,43/70,-67,Unifi
20-09-12-16-30-16,7C:21:0E:3E:6A:AF,36/70,-74,Unifi
20-09-12-16-30-16,A0:93:51:8D:CE:AF,46/70,-64,Unifi
20-09-12-16-30-16,A0:93:51:84:01:0F,44/70,-66,Unifi
20-09-12-16-30-16,B8:62:1F:E8:A9:3F,31/70,-79,Unifi
20-09-12-16-30-16,A0:93:51:84:01:00,37/70,-73,Unifi
20-09-12-16-30-16,A0:CF:5B:3E:2D:EF,33/70,-77,Unifi
20-09-12-16-30-16,00:2C:C8:B0:3E:CF,30/70,-80,Unifi
20-09-12-16-30-16,70:DF:2F:9E:60:4F,26/70,-84,Unifi
20-09-12-16-30-16,B8:62:1F:7D:E0:8F,29/70,-81,Unifi
20-09-12-16-30-16,A0:CF:5B:3C:13:6F,29/70,-81,Unifi
