20-09-15-17-53-24,E8:65:49:32:FD:CF,37/70,-73,Unifi
20-09-15-17-53-24,A0:CF:5B:3F:85:FF,27/70,-83,Unifi
20-09-15-17-53-24,28:6F:7F:90:B2:6F,32/70,-78,Unifi
20-09-15-17-53-24,70:DB:98:88:D6:4F,30/70,-80,Unifi
20-09-15-17-53-24,E8:65:49:33:06:F0,33/70,-77,Unifi
20-09-15-17-53-24,A0:CF:5B:3F:85:F0,39/70,-71,Unifi
20-09-15-17-53-24,70:DF:2F:99:83:CF,30/70,-80,Unifi
20-09-15-17-53-24,E8:65:49:53:9D:C0,26/70,-84,Unifi
20-09-15-17-53-24,E8:65:49:33:06:FF,25/70,-85,Unifi
20-09-15-17-53-24,E8:65:49:53:9D:CF,32/70,-78,Unifi
